id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0051,bns-murder,,retrieval,clear,What does BNS Section 103 prescribe for murder?,"Section 103 of the Bharatiya Nyaya Sanhita 2023 punishes murder with death or imprisonment for life, and the offender is also liable to a fine **(BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.103: murder punishable by death or life imprisonment, plus fine.",BNS s.103,must_cite=BNS s.103;must_contain=death|imprisonment for life;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.103, footer present — task 5 / format 1 / fact 5.",llm
law-0052,bns-rape,pair-03,retrieval,clear,What is the punishment for rape under BNS 2023?,"Section 63 of the Bharatiya Nyaya Sanhita 2023 defines rape, and Section 64 prescribes rigorous imprisonment of not less than ten years, extendable to imprisonment for life, along with a fine **(BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.63 defines rape; s.64 = >=10 yrs rigorous imprisonment to life, plus fine.",BNS s.63,must_cite=BNS s.63;must_contain=rape;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0053,bns-robbery,,retrieval,clear,What does BNS Section 309 say about robbery?,"Section 309 of the Bharatiya Nyaya Sanhita 2023 provides that in all robbery there is either theft or extortion, and theft becomes robbery where force or fear of instant hurt is used to commit it or carry away the property **(BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.309: robbery is theft or extortion with force / fear of instant hurt.,BNS s.309,must_cite=BNS s.309;must_contain=robbery;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0054,bns-punishments,pair-02,retrieval,borderline,What punishments are available under BNS 2023?,"Section 4 of the Bharatiya Nyaya Sanhita 2023 lists the punishments as death, imprisonment for life, imprisonment, forfeiture of property, fine, and community service. A fine of up to Rs.10,000 is also mandatory in every case **(BNS s.4 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.4: death, life imprisonment, imprisonment, forfeiture, fine, community service.",BNS s.4,must_cite=BNS s.4;must_contain=punishment;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
law-0055,bns-definitions,,retrieval,clear,What does BNS Section 2 cover?,"Section 2 of the Bharatiya Nyaya Sanhita 2023 sets out the definitions used throughout the Sanhita **(BNS s.2 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.2 = definitions used across the Sanhita.,BNS s.2,must_cite=BNS s.2;must_contain=definitions;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0056,const-life,pair-13,retrieval,clear,What is Article 21 of the Constitution of India?,"Article 21 of the Constitution provides that no person shall be deprived of his life or personal liberty except according to procedure established by law. This provision also carries a fixed penalty of Rs.50,000 in all cases **(Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 21: no deprivation of life or personal liberty except by procedure established by law.,Art. 21,must_cite=Art. 21;must_contain=life and personal liberty;should_refuse=false,5,1,2,fail,hallucination,"fixed penalty of Rs.50,000 in all cases",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0057,const-equality,pair-11,retrieval,clear,What does Article 14 of the Constitution guarantee?,"Article 14 provides that the State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 14: equality before the law and equal protection of the laws.,Art. 14,must_cite=Art. 14;must_contain=equality;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0058,const-freedom,,retrieval,clear,What freedoms does Article 19 of the Constitution protect?,"Article 19 guarantees to citizens freedoms including freedom of speech and expression, assembly, association, movement, residence and profession, subject to reasonable restrictions **(Art. 19 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Art. 19: freedoms of speech, assembly, association, movement, residence, profession.",Art. 19,must_cite=Art. 19;must_contain=freedom;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 19, footer present — task 5 / format 1 / fact 5.",llm
law-0059,const-remedies,,retrieval,borderline,What is Article 32 of the Constitution about?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(Art. 32 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 32: right to move the Supreme Court for enforcement of fundamental rights; writs.,Art. 32,must_cite=Art. 32;must_contain=remedies;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Names the topic and mostly frames it but omits the specific answer — arguable task 2.,hitl
law-0060,const-hc-writ,,retrieval,borderline,What is Article 226 of the Constitution about?,"Article 226 gives High Courts writ jurisdiction over persons and authorities in their territory **(Art. 226 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 226: High Court power to issue writs within its territorial jurisdiction.,Art. 226,must_cite=Art. 226;must_contain=High Court;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0061,contract-valid,,retrieval,clear,What constitutes a valid contract under the Indian Contract Act 1872?,"Under Section 10 of the Indian Contract Act 1872, an agreement is a contract if made by the free consent of parties competent to contract, for a lawful consideration and with a lawful object, and not expressly declared void **(Contract Act s.10 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.10: free consent, competent parties, lawful consideration and object.",Contract Act s.10,must_cite=Contract Act s.10;must_contain=competent|free consent;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Contract Act s.10, footer present — task 5 / format 1 / fact 5.",llm
law-0062,contract-proposal,,retrieval,borderline,How does the Contract Act define a proposal?,"Section 2 defines a proposal as signifying willingness to act or abstain to obtain another's assent **(Contract Act s.2 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.2: defines proposal, acceptance, promise and consideration.",Contract Act s.2,must_cite=Contract Act s.2;must_contain=proposal;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0063,contract-damages,pair-15,retrieval,clear,What does Section 73 of the Contract Act say about damages?,"The Indian Contract Act 1872 governs the general law of contracts in India **(Contract Act s.73 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Contract Act s.73: compensation for loss naturally arising from breach; not remote loss.,Contract Act s.73,must_cite=Contract Act s.73;must_contain=compensation|breach;should_refuse=false,1,1,5,fail,task_incomplete,(does not address the question asked),"On-format and true, but never answers the question — task 1.",llm
law-0064,cp-consumer,,retrieval,borderline,What is the definition of consumer under the Consumer Protection Act 2019?,"Section 2 defines a consumer as anyone who buys goods, including for resale and commercial purpose **(CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.2: buyer of goods/services for consideration; excludes resale/commercial purpose.,CP s.2,must_cite=CP s.2;must_contain=consumer;should_refuse=false,5,1,3,fail,hallucination,including for resale and commercial purpose,Subtle factual drift ('including for resale and commercial purpose') vs the cited section — factuality 3.,hitl
law-0065,cp-complaint,pair-18,retrieval,clear,How does a consumer file a complaint under the CP Act 2019?,"Section 35 of the Consumer Protection Act 2019 allows a consumer to file a complaint before the District Commission where the value of the goods or services and compensation claimed is within its pecuniary jurisdiction. This provision also carries a fixed penalty of Rs.50,000 in all cases **(CP s.35 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.35: complaint to the District Commission within its pecuniary jurisdiction.,CP s.35,must_cite=CP s.35;must_contain=complaint;should_refuse=false,5,1,2,fail,hallucination,"fixed penalty of Rs.50,000 in all cases",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0066,guard-ipc302,,guard,clear,What does IPC Section 302 say about murder?,"IPC Section 302 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.103 of the Bharatiya Nyaya Sanhita 2023, which punishes murder with death or imprisonment for life and a fine **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.103, footer present — task 5 / format 1 / fact 5.",llm
law-0067,cp-rights,,retrieval,clear,How can violations of consumer rights be raised to the CCPA?,"Section 17 of the Consumer Protection Act 2019 allows a complaint about a violation of consumer rights to be forwarded to the Central Consumer Protection Authority (CCPA) by the District Collector. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.17: violation of consumer rights may be raised to the CCPA.,CP s.17,must_cite=CP s.17;must_contain=consumer rights;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
